sample_idx,beat,episode,file,database
5240,N,,cu06.csv,cudb
5320,N,,cu06.csv,cudb
5400,N,,cu06.csv,cudb
5480,N,,cu06.csv,cudb
5563,N,,cu06.csv,cudb
5641,N,,cu06.csv,cudb
5722,N,,cu06.csv,cudb
5802,N,,cu06.csv,cudb
5882,N,,cu06.csv,cudb
5962,N,,cu06.csv,cudb
6042,N,,cu06.csv,cudb
6122,N,,cu06.csv,cudb
6202,N,,cu06.csv,cudb
6284,N,,cu06.csv,cudb
6363,N,,cu06.csv,cudb
6443,N,,cu06.csv,cudb
6523,N,,cu06.csv,cudb
6604,N,,cu06.csv,cudb
6684,N,,cu06.csv,cudb
6764,N,,cu06.csv,cudb
6844,N,,cu06.csv,cudb
6924,N,,cu06.csv,cudb
7004,N,,cu06.csv,cudb
7085,N,,cu06.csv,cudb
7164,N,,cu06.csv,cudb
7244,N,,cu06.csv,cudb
7325,N,,cu06.csv,cudb
7404,N,,cu06.csv,cudb
7484,N,,cu06.csv,cudb
7564,N,,cu06.csv,cudb
7644,N,,cu06.csv,cudb
7725,N,,cu06.csv,cudb
7806,N,,cu06.csv,cudb
7886,N,,cu06.csv,cudb
7966,N,,cu06.csv,cudb
8046,N,,cu06.csv,cudb
8126,N,,cu06.csv,cudb
8206,N,,cu06.csv,cudb
8286,N,,cu06.csv,cudb
8368,N,,cu06.csv,cudb
8448,N,,cu06.csv,cudb
8528,N,,cu06.csv,cudb
8609,N,,cu06.csv,cudb
8689,N,,cu06.csv,cudb
8770,N,,cu06.csv,cudb
8850,N,,cu06.csv,cudb
8930,N,,cu06.csv,cudb
9010,N,,cu06.csv,cudb
9091,N,,cu06.csv,cudb
9171,N,,cu06.csv,cudb
9251,N,,cu06.csv,cudb
9331,N,,cu06.csv,cudb
9412,N,,cu06.csv,cudb
9492,N,,cu06.csv,cudb
9572,N,,cu06.csv,cudb
9652,N,,cu06.csv,cudb
9733,N,,cu06.csv,cudb
9812,N,,cu06.csv,cudb
9892,N,,cu06.csv,cudb
9973,N,,cu06.csv,cudb
10054,N,,cu06.csv,cudb
10134,N,,cu06.csv,cudb
10214,N,,cu06.csv,cudb
10295,N,,cu06.csv,cudb
10376,N,,cu06.csv,cudb
10456,N,,cu06.csv,cudb
10536,N,,cu06.csv,cudb
10617,N,,cu06.csv,cudb
10698,N,,cu06.csv,cudb
10778,N,,cu06.csv,cudb
10858,N,,cu06.csv,cudb
10938,N,,cu06.csv,cudb
11018,N,,cu06.csv,cudb
11098,N,,cu06.csv,cudb
11179,N,,cu06.csv,cudb
11258,N,,cu06.csv,cudb
11339,N,,cu06.csv,cudb
11419,N,,cu06.csv,cudb
11500,N,,cu06.csv,cudb
11580,N,,cu06.csv,cudb
11660,N,,cu06.csv,cudb
11740,N,,cu06.csv,cudb
11820,N,,cu06.csv,cudb
11901,N,,cu06.csv,cudb
11982,N,,cu06.csv,cudb
12062,N,,cu06.csv,cudb
12142,N,,cu06.csv,cudb
12222,N,,cu06.csv,cudb
12303,N,,cu06.csv,cudb
12384,N,,cu06.csv,cudb
12464,N,,cu06.csv,cudb
12544,N,,cu06.csv,cudb
12626,N,,cu06.csv,cudb
12706,N,,cu06.csv,cudb
12786,N,,cu06.csv,cudb
12866,N,,cu06.csv,cudb
12946,N,,cu06.csv,cudb
13026,N,,cu06.csv,cudb
13108,N,,cu06.csv,cudb
13188,N,,cu06.csv,cudb
13268,N,,cu06.csv,cudb
13348,N,,cu06.csv,cudb
13428,N,,cu06.csv,cudb
13508,N,,cu06.csv,cudb
13588,N,,cu06.csv,cudb
13670,N,,cu06.csv,cudb
13749,N,,cu06.csv,cudb
13829,N,,cu06.csv,cudb
13910,N,,cu06.csv,cudb
13988,N,,cu06.csv,cudb
14068,N,,cu06.csv,cudb
14149,N,,cu06.csv,cudb
14229,N,,cu06.csv,cudb
14310,N,,cu06.csv,cudb
14390,N,,cu06.csv,cudb
14470,N,,cu06.csv,cudb
14550,N,,cu06.csv,cudb
14632,N,,cu06.csv,cudb
14712,N,,cu06.csv,cudb
14792,N,,cu06.csv,cudb
14872,N,,cu06.csv,cudb
14952,N,,cu06.csv,cudb
15032,N,,cu06.csv,cudb
15113,N,,cu06.csv,cudb
15194,N,,cu06.csv,cudb
15274,N,,cu06.csv,cudb
15354,N,,cu06.csv,cudb
15434,N,,cu06.csv,cudb
15514,N,,cu06.csv,cudb
15594,N,,cu06.csv,cudb
15675,N,,cu06.csv,cudb
15756,N,,cu06.csv,cudb
15836,N,,cu06.csv,cudb
15916,N,,cu06.csv,cudb
15996,N,,cu06.csv,cudb
16077,N,,cu06.csv,cudb
16158,N,,cu06.csv,cudb
16238,N,,cu06.csv,cudb
16318,N,,cu06.csv,cudb
16400,N,,cu06.csv,cudb
16480,N,,cu06.csv,cudb
16560,N,,cu06.csv,cudb
16641,N,,cu06.csv,cudb
16722,N,,cu06.csv,cudb
16802,N,,cu06.csv,cudb
16882,N,,cu06.csv,cudb
16964,N,,cu06.csv,cudb
17044,N,,cu06.csv,cudb
17124,N,,cu06.csv,cudb
17205,N,,cu06.csv,cudb
17285,N,,cu06.csv,cudb
17365,N,,cu06.csv,cudb
17445,N,,cu06.csv,cudb
17526,N,,cu06.csv,cudb
17606,N,,cu06.csv,cudb
17686,N,,cu06.csv,cudb
17766,N,,cu06.csv,cudb
17846,N,,cu06.csv,cudb
17927,N,,cu06.csv,cudb
18008,N,,cu06.csv,cudb
18088,N,,cu06.csv,cudb
18168,N,,cu06.csv,cudb
18249,N,,cu06.csv,cudb
18330,N,,cu06.csv,cudb
18410,N,,cu06.csv,cudb
18491,N,,cu06.csv,cudb
18572,N,,cu06.csv,cudb
18652,N,,cu06.csv,cudb
18732,N,,cu06.csv,cudb
18812,N,,cu06.csv,cudb
18893,N,,cu06.csv,cudb
18974,N,,cu06.csv,cudb
19054,N,,cu06.csv,cudb
19134,N,,cu06.csv,cudb
19214,N,,cu06.csv,cudb
19296,N,,cu06.csv,cudb
19376,N,,cu06.csv,cudb
19456,N,,cu06.csv,cudb
19536,N,,cu06.csv,cudb
19617,N,,cu06.csv,cudb
19698,N,,cu06.csv,cudb
19778,N,,cu06.csv,cudb
19860,N,,cu06.csv,cudb
19940,N,,cu06.csv,cudb
20020,N,,cu06.csv,cudb
20100,N,,cu06.csv,cudb
20182,N,,cu06.csv,cudb
20262,N,,cu06.csv,cudb
20344,N,,cu06.csv,cudb
20424,N,,cu06.csv,cudb
20505,N,,cu06.csv,cudb
20586,N,,cu06.csv,cudb
20667,N,,cu06.csv,cudb
20748,N,,cu06.csv,cudb
20829,N,,cu06.csv,cudb
20910,N,,cu06.csv,cudb
20990,N,,cu06.csv,cudb
21072,N,,cu06.csv,cudb
21152,N,,cu06.csv,cudb
21234,N,,cu06.csv,cudb
21314,N,,cu06.csv,cudb
21396,N,,cu06.csv,cudb
21476,N,,cu06.csv,cudb
21558,N,,cu06.csv,cudb
21638,N,,cu06.csv,cudb
21719,N,,cu06.csv,cudb
21800,N,,cu06.csv,cudb
21882,N,,cu06.csv,cudb
21962,N,,cu06.csv,cudb
22043,N,,cu06.csv,cudb
22124,N,,cu06.csv,cudb
22206,N,,cu06.csv,cudb
22286,N,,cu06.csv,cudb
22367,N,,cu06.csv,cudb
22448,N,,cu06.csv,cudb
22529,N,,cu06.csv,cudb
22610,N,,cu06.csv,cudb
22691,N,,cu06.csv,cudb
22772,N,,cu06.csv,cudb
22852,N,,cu06.csv,cudb
22932,N,,cu06.csv,cudb
23014,N,,cu06.csv,cudb
23044,+,(VF,cu06.csv,cudb
35078,|,,cu06.csv,cudb
38524,+,(N,cu06.csv,cudb
38581,N,,cu06.csv,cudb
38642,N,,cu06.csv,cudb
38700,N,,cu06.csv,cudb
38758,N,,cu06.csv,cudb
38824,N,,cu06.csv,cudb
38889,N,,cu06.csv,cudb
38957,N,,cu06.csv,cudb
39024,N,,cu06.csv,cudb
39091,N,,cu06.csv,cudb
39159,N,,cu06.csv,cudb
39225,N,,cu06.csv,cudb
39294,N,,cu06.csv,cudb
39358,N,,cu06.csv,cudb
39422,N,,cu06.csv,cudb
39493,N,,cu06.csv,cudb
39558,N,,cu06.csv,cudb
39622,N,,cu06.csv,cudb
39687,N,,cu06.csv,cudb
39764,N,,cu06.csv,cudb
39828,N,,cu06.csv,cudb
39892,N,,cu06.csv,cudb
39984,N,,cu06.csv,cudb
40014,+,(VF,cu06.csv,cudb
41630,|,,cu06.csv,cudb
41670,+,(N,cu06.csv,cudb
41718,N,,cu06.csv,cudb
41792,N,,cu06.csv,cudb
41876,N,,cu06.csv,cudb
42095,N,,cu06.csv,cudb
42452,N,,cu06.csv,cudb
42716,N,,cu06.csv,cudb
42982,N,,cu06.csv,cudb
43234,N,,cu06.csv,cudb
43464,N,,cu06.csv,cudb
43678,N,,cu06.csv,cudb
43900,N,,cu06.csv,cudb
44105,N,,cu06.csv,cudb
44308,N,,cu06.csv,cudb
44508,N,,cu06.csv,cudb
44703,N,,cu06.csv,cudb
44880,N,,cu06.csv,cudb
45062,N,,cu06.csv,cudb
45232,N,,cu06.csv,cudb
45410,N,,cu06.csv,cudb
45578,N,,cu06.csv,cudb
45678,N,,cu06.csv,cudb
45866,N,,cu06.csv,cudb
46038,N,,cu06.csv,cudb
46202,N,,cu06.csv,cudb
46374,N,,cu06.csv,cudb
46544,N,,cu06.csv,cudb
46708,N,,cu06.csv,cudb
46874,N,,cu06.csv,cudb
47038,N,,cu06.csv,cudb
47202,N,,cu06.csv,cudb
47364,N,,cu06.csv,cudb
47526,N,,cu06.csv,cudb
47687,N,,cu06.csv,cudb
47846,N,,cu06.csv,cudb
48006,N,,cu06.csv,cudb
48164,N,,cu06.csv,cudb
48322,N,,cu06.csv,cudb
48483,N,,cu06.csv,cudb
48638,N,,cu06.csv,cudb
48798,N,,cu06.csv,cudb
48954,N,,cu06.csv,cudb
49112,N,,cu06.csv,cudb
49274,N,,cu06.csv,cudb
49428,N,,cu06.csv,cudb
49582,N,,cu06.csv,cudb
49740,N,,cu06.csv,cudb
49892,N,,cu06.csv,cudb
50048,N,,cu06.csv,cudb
50209,N,,cu06.csv,cudb
50364,N,,cu06.csv,cudb
50516,N,,cu06.csv,cudb
50670,N,,cu06.csv,cudb
50820,N,,cu06.csv,cudb
50972,N,,cu06.csv,cudb
51124,N,,cu06.csv,cudb
51274,N,,cu06.csv,cudb
51424,N,,cu06.csv,cudb
51579,N,,cu06.csv,cudb
51728,N,,cu06.csv,cudb
51880,N,,cu06.csv,cudb
52031,N,,cu06.csv,cudb
52182,N,,cu06.csv,cudb
52332,N,,cu06.csv,cudb
52486,N,,cu06.csv,cudb
52636,N,,cu06.csv,cudb
52788,N,,cu06.csv,cudb
52940,N,,cu06.csv,cudb
53092,N,,cu06.csv,cudb
53242,N,,cu06.csv,cudb
53393,N,,cu06.csv,cudb
53542,N,,cu06.csv,cudb
53691,N,,cu06.csv,cudb
53846,N,,cu06.csv,cudb
53998,N,,cu06.csv,cudb
54148,N,,cu06.csv,cudb
54298,N,,cu06.csv,cudb
54449,N,,cu06.csv,cudb
54596,N,,cu06.csv,cudb
54750,N,,cu06.csv,cudb
54899,N,,cu06.csv,cudb
55052,N,,cu06.csv,cudb
55199,N,,cu06.csv,cudb
55352,N,,cu06.csv,cudb
55502,N,,cu06.csv,cudb
55652,N,,cu06.csv,cudb
55802,N,,cu06.csv,cudb
55953,N,,cu06.csv,cudb
56102,N,,cu06.csv,cudb
56252,N,,cu06.csv,cudb
56404,N,,cu06.csv,cudb
56552,N,,cu06.csv,cudb
56704,N,,cu06.csv,cudb
56853,N,,cu06.csv,cudb
57004,N,,cu06.csv,cudb
57154,N,,cu06.csv,cudb
57304,N,,cu06.csv,cudb
57454,N,,cu06.csv,cudb
57603,N,,cu06.csv,cudb
57752,N,,cu06.csv,cudb
57900,N,,cu06.csv,cudb
58050,N,,cu06.csv,cudb
58203,N,,cu06.csv,cudb
58352,N,,cu06.csv,cudb
58501,N,,cu06.csv,cudb
58651,N,,cu06.csv,cudb
58800,N,,cu06.csv,cudb
58951,N,,cu06.csv,cudb
59100,N,,cu06.csv,cudb
59251,N,,cu06.csv,cudb
59400,N,,cu06.csv,cudb
59551,N,,cu06.csv,cudb
59699,N,,cu06.csv,cudb
59850,N,,cu06.csv,cudb
59998,N,,cu06.csv,cudb
60148,N,,cu06.csv,cudb
60298,N,,cu06.csv,cudb
60448,N,,cu06.csv,cudb
60598,N,,cu06.csv,cudb
60747,N,,cu06.csv,cudb
60898,N,,cu06.csv,cudb
61048,N,,cu06.csv,cudb
61198,N,,cu06.csv,cudb
61346,N,,cu06.csv,cudb
61496,N,,cu06.csv,cudb
61646,N,,cu06.csv,cudb
61794,N,,cu06.csv,cudb
61945,N,,cu06.csv,cudb
62094,N,,cu06.csv,cudb
62244,N,,cu06.csv,cudb
62393,N,,cu06.csv,cudb
62543,N,,cu06.csv,cudb
62692,N,,cu06.csv,cudb
62844,N,,cu06.csv,cudb
62993,N,,cu06.csv,cudb
63144,N,,cu06.csv,cudb
63292,N,,cu06.csv,cudb
63443,N,,cu06.csv,cudb
63591,N,,cu06.csv,cudb
0,+,(N,cu07.csv,cudb
40,N,,cu07.csv,cudb
106,N,,cu07.csv,cudb
172,N,,cu07.csv,cudb
238,N,,cu07.csv,cudb
305,N,,cu07.csv,cudb
372,N,,cu07.csv,cudb
440,N,,cu07.csv,cudb
506,N,,cu07.csv,cudb
572,N,,cu07.csv,cudb
636,N,,cu07.csv,cudb
702,N,,cu07.csv,cudb
768,N,,cu07.csv,cudb
834,N,,cu07.csv,cudb
900,N,,cu07.csv,cudb
966,N,,cu07.csv,cudb
1031,N,,cu07.csv,cudb
1097,N,,cu07.csv,cudb
1163,N,,cu07.csv,cudb
1230,N,,cu07.csv,cudb
1296,N,,cu07.csv,cudb
1363,N,,cu07.csv,cudb
1430,N,,cu07.csv,cudb
1496,N,,cu07.csv,cudb
1564,N,,cu07.csv,cudb
1630,N,,cu07.csv,cudb
1697,N,,cu07.csv,cudb
1764,N,,cu07.csv,cudb
1830,N,,cu07.csv,cudb
1896,N,,cu07.csv,cudb
1962,N,,cu07.csv,cudb
2030,N,,cu07.csv,cudb
2096,N,,cu07.csv,cudb
2163,N,,cu07.csv,cudb
2230,N,,cu07.csv,cudb
2296,N,,cu07.csv,cudb
2364,N,,cu07.csv,cudb
2430,N,,cu07.csv,cudb
2496,N,,cu07.csv,cudb
2563,N,,cu07.csv,cudb
2629,N,,cu07.csv,cudb
2696,N,,cu07.csv,cudb
2762,N,,cu07.csv,cudb
2827,N,,cu07.csv,cudb
2893,N,,cu07.csv,cudb
2958,N,,cu07.csv,cudb
3024,N,,cu07.csv,cudb
3089,N,,cu07.csv,cudb
3154,N,,cu07.csv,cudb
3219,N,,cu07.csv,cudb
3284,N,,cu07.csv,cudb
3350,N,,cu07.csv,cudb
3414,N,,cu07.csv,cudb
3480,N,,cu07.csv,cudb
3544,N,,cu07.csv,cudb
3609,N,,cu07.csv,cudb
3674,N,,cu07.csv,cudb
3738,N,,cu07.csv,cudb
3802,N,,cu07.csv,cudb
3866,N,,cu07.csv,cudb
3930,N,,cu07.csv,cudb
3994,N,,cu07.csv,cudb
4058,N,,cu07.csv,cudb
4122,N,,cu07.csv,cudb
4186,N,,cu07.csv,cudb
4250,N,,cu07.csv,cudb
4314,N,,cu07.csv,cudb
4378,N,,cu07.csv,cudb
4441,N,,cu07.csv,cudb
4504,N,,cu07.csv,cudb
4568,N,,cu07.csv,cudb
4632,N,,cu07.csv,cudb
4696,N,,cu07.csv,cudb
4758,N,,cu07.csv,cudb
4822,N,,cu07.csv,cudb
4886,N,,cu07.csv,cudb
4949,N,,cu07.csv,cudb
5012,N,,cu07.csv,cudb
5076,N,,cu07.csv,cudb
5139,N,,cu07.csv,cudb
5202,N,,cu07.csv,cudb
5266,N,,cu07.csv,cudb
5330,N,,cu07.csv,cudb
5392,N,,cu07.csv,cudb
5455,N,,cu07.csv,cudb
5519,N,,cu07.csv,cudb
5582,N,,cu07.csv,cudb
5646,N,,cu07.csv,cudb
5708,N,,cu07.csv,cudb
5772,N,,cu07.csv,cudb
5836,N,,cu07.csv,cudb
5900,N,,cu07.csv,cudb
5963,N,,cu07.csv,cudb
6027,N,,cu07.csv,cudb
6090,N,,cu07.csv,cudb
6154,N,,cu07.csv,cudb
6218,N,,cu07.csv,cudb
6282,N,,cu07.csv,cudb
6345,N,,cu07.csv,cudb
6409,N,,cu07.csv,cudb
6474,N,,cu07.csv,cudb
6538,N,,cu07.csv,cudb
6601,N,,cu07.csv,cudb
6666,N,,cu07.csv,cudb
6730,N,,cu07.csv,cudb
6794,N,,cu07.csv,cudb
6858,N,,cu07.csv,cudb
6922,N,,cu07.csv,cudb
6986,N,,cu07.csv,cudb
7050,N,,cu07.csv,cudb
7115,N,,cu07.csv,cudb
7180,N,,cu07.csv,cudb
7244,N,,cu07.csv,cudb
7308,N,,cu07.csv,cudb
7373,N,,cu07.csv,cudb
7437,N,,cu07.csv,cudb
7502,N,,cu07.csv,cudb
7566,N,,cu07.csv,cudb
7630,N,,cu07.csv,cudb
7696,N,,cu07.csv,cudb
7760,N,,cu07.csv,cudb
7824,N,,cu07.csv,cudb
7890,N,,cu07.csv,cudb
7955,N,,cu07.csv,cudb
8019,N,,cu07.csv,cudb
8084,N,,cu07.csv,cudb
8149,N,,cu07.csv,cudb
8214,N,,cu07.csv,cudb
8278,N,,cu07.csv,cudb
8343,N,,cu07.csv,cudb
8408,N,,cu07.csv,cudb
8472,N,,cu07.csv,cudb
8537,N,,cu07.csv,cudb
8602,N,,cu07.csv,cudb
8666,N,,cu07.csv,cudb
8732,N,,cu07.csv,cudb
8796,N,,cu07.csv,cudb
8860,N,,cu07.csv,cudb
8926,N,,cu07.csv,cudb
8990,N,,cu07.csv,cudb
9054,N,,cu07.csv,cudb
9120,N,,cu07.csv,cudb
9184,N,,cu07.csv,cudb
9248,N,,cu07.csv,cudb
9314,N,,cu07.csv,cudb
9378,N,,cu07.csv,cudb
9442,N,,cu07.csv,cudb
9508,N,,cu07.csv,cudb
9572,N,,cu07.csv,cudb
9636,N,,cu07.csv,cudb
9702,N,,cu07.csv,cudb
9766,N,,cu07.csv,cudb
9830,N,,cu07.csv,cudb
9895,N,,cu07.csv,cudb
9960,N,,cu07.csv,cudb
10024,N,,cu07.csv,cudb
10089,N,,cu07.csv,cudb
10154,N,,cu07.csv,cudb
10218,N,,cu07.csv,cudb
10283,N,,cu07.csv,cudb
10347,N,,cu07.csv,cudb
10412,N,,cu07.csv,cudb
10477,N,,cu07.csv,cudb
10542,N,,cu07.csv,cudb
10606,N,,cu07.csv,cudb
10670,N,,cu07.csv,cudb
10736,N,,cu07.csv,cudb
10800,N,,cu07.csv,cudb
10864,N,,cu07.csv,cudb
10930,N,,cu07.csv,cudb
10994,N,,cu07.csv,cudb
11059,N,,cu07.csv,cudb
11123,N,,cu07.csv,cudb
11188,N,,cu07.csv,cudb
11254,N,,cu07.csv,cudb
11318,N,,cu07.csv,cudb
11382,N,,cu07.csv,cudb
11448,N,,cu07.csv,cudb
11513,N,,cu07.csv,cudb
11578,N,,cu07.csv,cudb
11642,N,,cu07.csv,cudb
11708,N,,cu07.csv,cudb
11772,N,,cu07.csv,cudb
11837,N,,cu07.csv,cudb
11902,N,,cu07.csv,cudb
11968,N,,cu07.csv,cudb
12032,N,,cu07.csv,cudb
12098,N,,cu07.csv,cudb
12163,N,,cu07.csv,cudb
12228,N,,cu07.csv,cudb
12293,N,,cu07.csv,cudb
12358,N,,cu07.csv,cudb
12424,N,,cu07.csv,cudb
12489,N,,cu07.csv,cudb
12554,N,,cu07.csv,cudb
12620,N,,cu07.csv,cudb
12685,N,,cu07.csv,cudb
12750,N,,cu07.csv,cudb
12816,N,,cu07.csv,cudb
12882,N,,cu07.csv,cudb
12946,N,,cu07.csv,cudb
13011,N,,cu07.csv,cudb
13077,N,,cu07.csv,cudb
13142,N,,cu07.csv,cudb
13208,N,,cu07.csv,cudb
13272,N,,cu07.csv,cudb
13338,N,,cu07.csv,cudb
13404,N,,cu07.csv,cudb
13469,N,,cu07.csv,cudb
13535,N,,cu07.csv,cudb
13600,N,,cu07.csv,cudb
13666,N,,cu07.csv,cudb
13731,N,,cu07.csv,cudb
13797,N,,cu07.csv,cudb
13862,N,,cu07.csv,cudb
13928,N,,cu07.csv,cudb
13994,N,,cu07.csv,cudb
14060,N,,cu07.csv,cudb
14124,N,,cu07.csv,cudb
14190,N,,cu07.csv,cudb
14256,N,,cu07.csv,cudb
14322,N,,cu07.csv,cudb
14387,N,,cu07.csv,cudb
14452,N,,cu07.csv,cudb
14518,N,,cu07.csv,cudb
14584,N,,cu07.csv,cudb
14649,N,,cu07.csv,cudb
14715,N,,cu07.csv,cudb
14780,N,,cu07.csv,cudb
14846,N,,cu07.csv,cudb
14912,N,,cu07.csv,cudb
14978,N,,cu07.csv,cudb
15043,N,,cu07.csv,cudb
15108,N,,cu07.csv,cudb
15174,N,,cu07.csv,cudb
15240,N,,cu07.csv,cudb
15306,N,,cu07.csv,cudb
15371,N,,cu07.csv,cudb
15438,N,,cu07.csv,cudb
15502,N,,cu07.csv,cudb
15568,N,,cu07.csv,cudb
15634,N,,cu07.csv,cudb
15700,N,,cu07.csv,cudb
15765,N,,cu07.csv,cudb
15830,N,,cu07.csv,cudb
15896,N,,cu07.csv,cudb
15962,N,,cu07.csv,cudb
16027,N,,cu07.csv,cudb
16093,N,,cu07.csv,cudb
16158,N,,cu07.csv,cudb
16224,N,,cu07.csv,cudb
16289,N,,cu07.csv,cudb
16355,N,,cu07.csv,cudb
16420,N,,cu07.csv,cudb
16486,N,,cu07.csv,cudb
16552,N,,cu07.csv,cudb
16618,N,,cu07.csv,cudb
16682,N,,cu07.csv,cudb
16748,N,,cu07.csv,cudb
16814,N,,cu07.csv,cudb
16880,N,,cu07.csv,cudb
16944,N,,cu07.csv,cudb
17010,N,,cu07.csv,cudb
17076,N,,cu07.csv,cudb
17142,N,,cu07.csv,cudb
17207,N,,cu07.csv,cudb
17273,N,,cu07.csv,cudb
17339,N,,cu07.csv,cudb
17404,N,,cu07.csv,cudb
17470,N,,cu07.csv,cudb
17536,N,,cu07.csv,cudb
17602,N,,cu07.csv,cudb
17667,N,,cu07.csv,cudb
17732,N,,cu07.csv,cudb
17799,N,,cu07.csv,cudb
17865,N,,cu07.csv,cudb
17930,N,,cu07.csv,cudb
17996,N,,cu07.csv,cudb
18062,N,,cu07.csv,cudb
18128,N,,cu07.csv,cudb
18194,N,,cu07.csv,cudb
18260,N,,cu07.csv,cudb
18327,N,,cu07.csv,cudb
18392,N,,cu07.csv,cudb
18453,N,,cu07.csv,cudb
18495,N,,cu07.csv,cudb
18542,N,,cu07.csv,cudb
18585,N,,cu07.csv,cudb
18630,N,,cu07.csv,cudb
18675,N,,cu07.csv,cudb
18721,N,,cu07.csv,cudb
18766,N,,cu07.csv,cudb
18812,N,,cu07.csv,cudb
18859,N,,cu07.csv,cudb
18904,N,,cu07.csv,cudb
18950,N,,cu07.csv,cudb
18997,N,,cu07.csv,cudb
19042,N,,cu07.csv,cudb
19088,N,,cu07.csv,cudb
19134,N,,cu07.csv,cudb
19180,N,,cu07.csv,cudb
19226,N,,cu07.csv,cudb
19272,N,,cu07.csv,cudb
19320,N,,cu07.csv,cudb
19365,N,,cu07.csv,cudb
19412,N,,cu07.csv,cudb
19458,N,,cu07.csv,cudb
19506,N,,cu07.csv,cudb
19552,N,,cu07.csv,cudb
19598,N,,cu07.csv,cudb
19645,N,,cu07.csv,cudb
19692,N,,cu07.csv,cudb
19738,N,,cu07.csv,cudb
19786,N,,cu07.csv,cudb
19834,N,,cu07.csv,cudb
19880,N,,cu07.csv,cudb
19926,N,,cu07.csv,cudb
19974,N,,cu07.csv,cudb
20020,N,,cu07.csv,cudb
20068,N,,cu07.csv,cudb
20114,N,,cu07.csv,cudb
20162,N,,cu07.csv,cudb
20209,N,,cu07.csv,cudb
20256,N,,cu07.csv,cudb
20304,N,,cu07.csv,cudb
20350,N,,cu07.csv,cudb
20398,N,,cu07.csv,cudb
20446,N,,cu07.csv,cudb
20494,N,,cu07.csv,cudb
20540,N,,cu07.csv,cudb
20587,N,,cu07.csv,cudb
20634,N,,cu07.csv,cudb
20682,N,,cu07.csv,cudb
20730,N,,cu07.csv,cudb
20777,N,,cu07.csv,cudb
20824,N,,cu07.csv,cudb
20872,N,,cu07.csv,cudb
20920,N,,cu07.csv,cudb
20967,N,,cu07.csv,cudb
21014,N,,cu07.csv,cudb
21062,N,,cu07.csv,cudb
21110,N,,cu07.csv,cudb
21157,N,,cu07.csv,cudb
21206,N,,cu07.csv,cudb
21254,N,,cu07.csv,cudb
21300,N,,cu07.csv,cudb
21348,N,,cu07.csv,cudb
21396,N,,cu07.csv,cudb
21443,N,,cu07.csv,cudb
21491,N,,cu07.csv,cudb
21538,N,,cu07.csv,cudb
21586,N,,cu07.csv,cudb
21634,N,,cu07.csv,cudb
21681,N,,cu07.csv,cudb
21729,N,,cu07.csv,cudb
21777,N,,cu07.csv,cudb
21824,N,,cu07.csv,cudb
21872,N,,cu07.csv,cudb
21920,N,,cu07.csv,cudb
21968,N,,cu07.csv,cudb
22017,N,,cu07.csv,cudb
22065,N,,cu07.csv,cudb
22112,N,,cu07.csv,cudb
22159,N,,cu07.csv,cudb
22207,N,,cu07.csv,cudb
22254,N,,cu07.csv,cudb
22302,N,,cu07.csv,cudb
22350,N,,cu07.csv,cudb
22397,N,,cu07.csv,cudb
22446,N,,cu07.csv,cudb
22494,N,,cu07.csv,cudb
22540,N,,cu07.csv,cudb
22588,N,,cu07.csv,cudb
22636,N,,cu07.csv,cudb
22684,N,,cu07.csv,cudb
22728,N,,cu07.csv,cudb
22751,+,(VF,cu07.csv,cudb
0,+,(N,cu08.csv,cudb
6,~,NOISE,cu08.csv,cudb
37,N,,cu08.csv,cudb
78,N,,cu08.csv,cudb
125,N,,cu08.csv,cudb
173,N,,cu08.csv,cudb
216,N,,cu08.csv,cudb
262,N,,cu08.csv,cudb
311,N,,cu08.csv,cudb
360,N,,cu08.csv,cudb
406,N,,cu08.csv,cudb
454,N,,cu08.csv,cudb
496,N,,cu08.csv,cudb
546,N,,cu08.csv,cudb
590,N,,cu08.csv,cudb
636,N,,cu08.csv,cudb
682,N,,cu08.csv,cudb
725,N,,cu08.csv,cudb
771,N,,cu08.csv,cudb
822,N,,cu08.csv,cudb
868,N,,cu08.csv,cudb
912,N,,cu08.csv,cudb
953,N,,cu08.csv,cudb
994,N,,cu08.csv,cudb
1044,N,,cu08.csv,cudb
1090,N,,cu08.csv,cudb
1129,N,,cu08.csv,cudb
1171,N,,cu08.csv,cudb
1218,N,,cu08.csv,cudb
1277,N,,cu08.csv,cudb
1318,N,,cu08.csv,cudb
1356,N,,cu08.csv,cudb
1400,N,,cu08.csv,cudb
1446,N,,cu08.csv,cudb
1483,N,,cu08.csv,cudb
1532,N,,cu08.csv,cudb
1576,N,,cu08.csv,cudb
1622,N,,cu08.csv,cudb
1670,N,,cu08.csv,cudb
1715,N,,cu08.csv,cudb
1760,N,,cu08.csv,cudb
1807,N,,cu08.csv,cudb
1849,N,,cu08.csv,cudb
1896,N,,cu08.csv,cudb
1941,N,,cu08.csv,cudb
1984,N,,cu08.csv,cudb
2034,N,,cu08.csv,cudb
2076,N,,cu08.csv,cudb
2127,N,,cu08.csv,cudb
2172,N,,cu08.csv,cudb
2218,N,,cu08.csv,cudb
2262,N,,cu08.csv,cudb
2308,N,,cu08.csv,cudb
2358,N,,cu08.csv,cudb
2403,N,,cu08.csv,cudb
2451,N,,cu08.csv,cudb
2490,N,,cu08.csv,cudb
2530,N,,cu08.csv,cudb
